competition_name,season_name,match_id,match_date,player_id,player_name,team_id,team_name,position_name,total_events,shots,goals,xg,passes,completed_passes,pass_accuracy,progressive_passes,passes_into_final_third,key_passes,carries,progressive_carries,pressures,duels,duels_won,interceptions,clearances,blocks,dribbles,successful_dribbles,avg_x,avg_y,home_team,away_team,competition_stage,opponent_team,is_home_team,duel_success_rate,dribble_success_rate,xg_per_shot,xg_norm,shots_norm,goals_norm,key_passes_norm,progressive_passes_norm,passes_into_final_third_norm,progressive_carries_norm,pressures_norm,interceptions_norm,duel_success_rate_norm,dribble_success_rate_norm,total_events_norm,form_score,form_level
UEFA Euro,2024,3930181,2024-06-25,205932,Vanja Drkušić,944,Slovenia,Right Center Back,82,0,0,0.0,22,17,0.7727272727272727,9,3,0,17,1,12,3,0,1,5,2,0,0,33.719512195121965,52.47439024390245,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.09090909090909091,0.043478260869565216,0.32432432432432434,0.125,0.0,0.0,0.19331742243436753,4.502940531544651,low
UEFA Euro,2024,3930181,2024-06-25,31089,Jan Mlakar,944,Slovenia,Left Midfield,86,0,0,0.0,16,9,0.5625,6,1,1,15,2,22,4,2,0,0,1,1,0,55.89058823529414,16.44470588235294,England,Slovenia,Group Stage,England,0,0.5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.10526315789473684,0.030303030303030304,0.08695652173913043,0.5945945945945946,0.0,0.5,0.0,0.20286396181384247,8.301343305919964,low
UEFA Euro,2024,3930181,2024-06-25,29399,Conor Gallagher,768,England,Right Defensive Midfield,78,0,0,0.0,22,17,0.7727272727272727,6,2,0,19,2,7,0,0,0,0,1,0,0,62.12987012987016,58.537662337662354,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.06060606060606061,0.08695652173913043,0.1891891891891892,0.0,0.0,0.0,0.18377088305489261,2.997260001836661,low
UEFA Euro,2024,3930181,2024-06-25,28211,Erik Janža,944,Slovenia,Left Back,90,0,0,0.0,25,19,0.76,5,1,0,12,0,26,0,0,0,2,0,0,0,51.065909090909095,8.20340909090909,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.030303030303030304,0.0,0.7027027027027027,0.0,0.0,0.0,0.21241050119331742,4.542221647484805,low
UEFA Euro,2024,3930181,2024-06-25,22084,Bukayo Saka,768,England,Right Wing,136,0,0,0.0,37,33,0.8918918918918919,8,3,0,37,1,3,0,0,0,0,2,0,0,80.2162962962963,66.58666666666666,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14035087719298245,0.09090909090909091,0.043478260869565216,0.08108108108108109,0.0,0.0,0.0,0.3221957040572792,2.6112857188372063,low
UEFA Euro,2024,3930181,2024-06-25,99174,Kobbie Mainoo,768,England,Right Defensive Midfield,112,0,0,0.0,35,33,0.9428571428571428,2,1,0,30,0,3,1,0,0,1,0,1,0,78.21071428571427,49.05714285714286,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.030303030303030304,0.0,0.08108108108108109,0.0,0.0,0.0,0.2649164677804296,0.907797749903013,low
UEFA Euro,2024,3930181,2024-06-25,39461,Cole Palmer,768,England,Right Wing,65,1,0,0.0473352,16,14,0.875,4,2,0,18,3,1,0,0,0,0,1,1,0,84.16507936507938,59.33333333333332,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0473352,0.024281927400570776,0.1111111111111111,0.0,0.0,0.07017543859649122,0.06060606060606061,0.13043478260869565,0.02702702702702703,0.0,0.0,0.0,0.15274463007159905,3.901557381125296,low
UEFA Euro,2024,3930181,2024-06-25,7139,Josip Iličić,944,Slovenia,Left Center Forward,36,0,0,0.0,5,4,0.8,3,1,0,7,0,6,0,0,0,0,0,0,0,63.67777777777778,40.002777777777766,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.030303030303030304,0.0,0.16216216216216217,0.0,0.0,0.0,0.08353221957040573,1.4886417517996464,low
UEFA Euro,2024,3930181,2024-06-25,3664,Trent Alexander-Arnold,768,England,Right Back,29,1,0,0.02242279,8,6,0.75,3,2,0,9,2,0,0,0,0,0,0,0,0,51.11034482758621,64.51034482758621,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.02242279,0.011502403262228626,0.1111111111111111,0.0,0.0,0.05263157894736842,0.06060606060606061,0.08695652173913043,0.0,0.0,0.0,0.0,0.06682577565632458,2.9236694590838574,low
UEFA Euro,2024,3930181,2024-06-25,11416,Jon Gorenc Stankovič,944,Slovenia,Left Midfield,5,0,0,0.0,2,2,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,67.49999999999999,13.24,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.00954653937947494,0.13513513513513514,low
UEFA Euro,2024,3930181,2024-06-25,24109,Žan Celar,944,Slovenia,Right Center Forward,7,0,0,0.0,1,0,0.0,1,0,0,0,0,3,0,0,0,0,0,0,0,86.81428571428572,44.57142857142857,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.014319809069212411,0.5808440018966334,low
UEFA Euro,2024,3930181,2024-06-25,28104,Anthony Gordon,768,England,Left Wing,10,0,0,0.0,3,3,1.0,1,1,1,3,0,0,0,0,0,0,0,0,0,71.17,8.28,England,Slovenia,Group Stage,Slovenia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.017543859649122806,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.021479713603818614,1.7555251765778082,low
UEFA Euro,2024,3930181,2024-06-25,30940,Jure Balkovec,944,Slovenia,Left Back,3,0,0,0.0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,27.96666666666667,16.900000000000002,England,Slovenia,Group Stage,England,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.00477326968973747,0.40540540540540543,low
UEFA Euro,2024,3930178,2024-06-24,5460,Andrej Kramarić,785,Croatia,Center Forward,118,1,0,0.024291756,26,20,0.7692307692307693,2,0,1,24,2,14,1,0,0,0,2,2,2,80.2179487179487,36.561538461538454,Croatia,Italy,Group Stage,Italy,1,0.0,1.0,0.024291756,0.01246114214420515,0.1111111111111111,0.0,0.14285714285714285,0.03508771929824561,0.0,0.08695652173913043,0.3783783783783784,0.0,0.0,1.0,0.27923627684964203,9.78963235207506,low
UEFA Euro,2024,3930178,2024-06-24,5463,Luka Modrić,785,Croatia,Right Center Midfield,193,3,1,1.288909137,59,48,0.8135593220338984,15,6,1,45,6,16,2,0,0,0,0,2,2,68.12135416666668,52.04947916666661,Croatia,Italy,Group Stage,Italy,1,0.0,1.0,0.429636379,0.6611823355677452,0.3333333333333333,0.5,0.14285714285714285,0.2631578947368421,0.18181818181818182,0.2608695652173913,0.43243243243243246,0.0,0.0,1.0,0.45823389021479716,40.58125169145901,medium
UEFA Euro,2024,3930178,2024-06-24,37148,Josip Šutalo,785,Croatia,Right Center Back,221,0,0,0.0,68,66,0.9705882352941176,9,0,0,62,1,14,3,0,2,3,4,1,1,38.52533936651584,55.499999999999986,Croatia,Italy,Group Stage,Italy,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.043478260869565216,0.3783783783783784,0.25,0.0,1.0,0.5250596658711217,8.818665347269466,low
UEFA Euro,2024,3930178,2024-06-24,49337,Josip Stanišić,785,Croatia,Right Back,236,0,0,0.0,74,61,0.8243243243243243,17,3,0,66,7,11,3,3,2,0,1,2,2,61.21191489361704,70.56638297872345,Croatia,Italy,Group Stage,Italy,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2982456140350877,0.09090909090909091,0.30434782608695654,0.2972972972972973,0.25,1.0,1.0,0.5608591885441527,16.35827069007847,low
UEFA Euro,2024,3930178,2024-06-24,8773,Marin Pongracic,785,Croatia,Left Center Back,207,0,0,0.0,64,60,0.9375,18,3,0,52,12,15,4,1,2,5,6,1,1,42.143961352657044,28.338164251207743,Croatia,Italy,Group Stage,Italy,1,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.09090909090909091,0.5217391304347826,0.40540540540540543,0.25,0.25,1.0,0.4916467780429594,15.81338026189285,low
UEFA Euro,2024,3930178,2024-06-24,33018,Joško Gvardiol,785,Croatia,Left Back,181,0,0,0.0,54,50,0.9259259259259259,9,5,0,43,4,13,4,0,1,2,5,3,2,54.92499999999999,15.754444444444443,Croatia,Italy,Group Stage,Italy,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.15151515151515152,0.17391304347826086,0.35135135135135137,0.125,0.0,0.6666666666666666,0.4295942720763723,8.651250897246321,low
UEFA Euro,2024,3930178,2024-06-24,12255,Federico Dimarco,914,Italy,Left Wing Back,87,0,0,0.0,26,22,0.8461538461538461,6,2,1,19,2,11,0,0,0,2,1,0,0,56.298837209302334,11.144186046511631,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.10526315789473684,0.06060606060606061,0.08695652173913043,0.2972972972972973,0.0,0.0,0.0,0.2052505966587112,4.9663719709486305,low
UEFA Euro,2024,3930178,2024-06-24,39490,Luka Sučić,785,Croatia,Right Wing,135,1,0,0.021476122,37,34,0.918918918918919,7,1,1,34,3,15,1,0,0,0,0,1,0,73.71567164179106,61.61791044776122,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.021476122,0.011016783181433707,0.1111111111111111,0.0,0.14285714285714285,0.12280701754385964,0.030303030303030304,0.13043478260869565,0.40540540540540543,0.0,0.0,0.0,0.3198090692124105,7.265192734068722,low
UEFA Euro,2024,3930178,2024-06-24,8181,Nicolò Barella,914,Italy,Right Center Midfield,270,0,0,0.0,80,76,0.95,12,6,2,71,4,20,3,2,0,0,3,1,1,62.87740740740736,48.598518518518546,Croatia,Italy,Group Stage,Croatia,0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.21052631578947367,0.18181818181818182,0.17391304347826086,0.5405405405405406,0.0,0.6666666666666666,1.0,0.6420047732696897,16.63217064132396,low
UEFA Euro,2024,3930178,2024-06-24,5469,Marcelo Brozović,785,Croatia,Center Defensive Midfield,206,0,0,0.0,59,49,0.8305084745762712,18,3,1,46,4,25,2,0,1,4,4,0,0,56.41019417475728,47.17330097087379,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3157894736842105,0.09090909090909091,0.17391304347826086,0.6756756756756757,0.125,0.0,0.0,0.4892601431980907,10.310694346163453,low
UEFA Euro,2024,3930178,2024-06-24,5456,Mateo Kovačić,785,Croatia,Left Center Midfield,130,0,0,0.0,32,31,0.96875,5,3,0,33,5,21,2,2,2,0,2,0,0,62.919379844961234,23.96356589147286,Croatia,Italy,Group Stage,Italy,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.09090909090909091,0.21739130434782608,0.5675675675675675,0.25,1.0,0.0,0.30787589498806683,10.908706709622042,low
UEFA Euro,2024,3930178,2024-06-24,11603,Mario Pašalić,785,Croatia,Left Wing,44,0,0,0.0,10,7,0.7,1,0,0,10,1,5,1,0,0,2,0,1,0,75.74651162790695,26.581395348837205,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.043478260869565216,0.13513513513513514,0.0,0.0,0.0,0.1026252983293556,1.1989403591234256,low
UEFA Euro,2024,3930178,2024-06-24,16531,Dominik Livaković,785,Croatia,Goalkeeper,82,0,0,0.0,27,19,0.7037037037037037,19,5,0,16,0,0,0,0,0,0,0,0,0,10.720731707317073,39.540243902439016,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.19331742243436753,4.090909090909091,low
UEFA Euro,2024,3930178,2024-06-24,31093,Mateo Retegui,914,Italy,Left Center Forward,102,3,0,0.190500495,14,8,0.5714285714285714,1,1,0,13,0,22,2,1,0,0,1,0,0,77.88725490196076,44.56764705882353,Croatia,Italy,Group Stage,Croatia,0,0.5,0.0,0.063500165,0.09772260789777577,0.3333333333333333,0.0,0.0,0.017543859649122806,0.030303030303030304,0.0,0.5945945945945946,0.0,0.5,0.0,0.24105011933174225,11.07632525175708,low
UEFA Euro,2024,3930178,2024-06-24,7024,Jorge Luiz Frello Filho,914,Italy,Center Defensive Midfield,251,0,0,0.0,77,74,0.961038961038961,14,7,1,71,3,14,3,1,0,0,0,0,0,57.568800000000024,41.4772,Croatia,Italy,Group Stage,Croatia,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.24561403508771928,0.21212121212121213,0.13043478260869565,0.3783783783783784,0.0,0.3333333333333333,0.0,0.5966587112171837,9.214021326149473,low
UEFA Euro,2024,3930178,2024-06-24,6963,Lorenzo Pellegrini,914,Italy,Left Center Midfield,89,2,0,0.068204444,22,16,0.7272727272727273,3,0,1,21,0,9,1,0,1,1,1,1,1,68.02272727272727,22.669318181818195,Croatia,Italy,Group Stage,Croatia,0,0.0,1.0,0.034102222,0.03498739537604774,0.2222222222222222,0.0,0.14285714285714285,0.05263157894736842,0.0,0.0,0.24324324324324326,0.125,0.0,1.0,0.2100238663484487,10.768010540884745,low
UEFA Euro,2024,3930178,2024-06-24,7480,Alessandro Bastoni,914,Italy,Center Back,232,2,0,0.31241198,79,73,0.9240506329113924,33,10,1,62,4,5,3,0,2,5,2,0,0,47.71551724137925,37.434482758620696,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.15620599,0.16026054643116683,0.2222222222222222,0.0,0.14285714285714285,0.5789473684210527,0.30303030303030304,0.17391304347826086,0.13513513513513514,0.25,0.0,0.0,0.5513126491646778,18.02891253443663,low
UEFA Euro,2024,3930178,2024-06-24,25048,Giacomo Raspadori,914,Italy,Right Center Forward,116,1,0,0.06597319,33,25,0.7575757575757576,10,3,3,28,2,10,3,1,0,0,0,1,0,73.36695652173916,46.04086956521739,Croatia,Italy,Group Stage,Croatia,0,0.3333333333333333,0.0,0.06597319,0.03384281063487768,0.1111111111111111,0.0,0.42857142857142855,0.17543859649122806,0.09090909090909091,0.08695652173913043,0.2702702702702703,0.0,0.3333333333333333,0.0,0.2744630071599045,11.832163940752801,low
UEFA Euro,2024,3930178,2024-06-24,11514,Giovanni Di Lorenzo,914,Italy,Right Wing Back,215,1,0,0.11527714,75,60,0.8,18,6,0,52,3,11,2,0,0,1,1,0,0,57.52837209302323,67.32139534883717,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.11527714,0.059134663937734144,0.1111111111111111,0.0,0.0,0.3157894736842105,0.18181818181818182,0.13043478260869565,0.2972972972972973,0.0,0.0,0.0,0.5107398568019093,9.18642810284353,low
UEFA Euro,2024,3930178,2024-06-24,7036,Gianluigi Donnarumma,914,Italy,Goalkeeper,56,0,0,0.0,20,14,0.7,13,2,0,12,0,0,0,0,0,0,0,0,0,10.238181818181818,40.261818181818185,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22807017543859648,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.13126491646778043,2.583732057416268,low
UEFA Euro,2024,3930178,2024-06-24,4587,Matteo Darmian,914,Italy,Right Center Back,155,1,0,0.055198677,50,46,0.92,9,3,0,42,1,9,0,0,0,2,1,0,0,57.34935064935067,43.49935064935065,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.055198677,0.02831571996149918,0.1111111111111111,0.0,0.0,0.15789473684210525,0.09090909090909091,0.043478260869565216,0.24324324324324326,0.0,0.0,0.0,0.36754176610978523,5.416539236287836,low
UEFA Euro,2024,3930178,2024-06-24,41768,Riccardo Calafiori,914,Italy,Left Center Back,208,0,0,0.0,66,61,0.9242424242424242,17,4,2,57,4,12,0,0,0,3,2,0,0,53.04278846153846,22.75096153846152,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.2982456140350877,0.12121212121212122,0.17391304347826086,0.32432432432432434,0.0,0.0,0.0,0.49403341288782815,9.458585573002049,low
UEFA Euro,2024,3930178,2024-06-24,8654,Ante Budimir,785,Croatia,Center Forward,67,1,0,0.14855804,4,3,0.75,1,0,0,5,0,22,3,0,0,2,3,0,0,78.81492537313436,32.66268656716418,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.14855804,0.07620704131494299,0.1111111111111111,0.0,0.0,0.017543859649122806,0.0,0.0,0.5945945945945946,0.0,0.0,0.0,0.1575178997613365,6.164698713448887,low
UEFA Euro,2024,3930178,2024-06-24,30926,Davide Frattesi,914,Italy,Right Center Midfield,80,1,0,0.05347716,14,7,0.5,1,1,0,18,0,6,2,0,0,0,1,1,1,69.86624999999998,55.45625,Croatia,Italy,Group Stage,Croatia,0,0.0,1.0,0.05347716,0.027432619207454653,0.1111111111111111,0.0,0.0,0.017543859649122806,0.030303030303030304,0.0,0.16216216216216217,0.0,0.0,1.0,0.18854415274463007,6.934691150114668,low
UEFA Euro,2024,3930178,2024-06-24,7156,Federico Chiesa,914,Italy,Right Wing Back,96,0,0,0.0,28,17,0.6071428571428571,5,1,0,27,4,3,2,1,0,0,0,1,0,82.00208333333332,56.36145833333336,Croatia,Italy,Group Stage,Croatia,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.030303030303030304,0.17391304347826086,0.08108108108108109,0.0,0.5,0.0,0.22673031026252982,4.825417887202784,low
UEFA Euro,2024,3930178,2024-06-24,28368,Luka Ivanušec,785,Croatia,Left Center Midfield,36,0,0,0.0,11,8,0.7272727272727273,3,1,0,7,0,2,0,0,0,1,0,1,0,80.29142857142857,23.911428571428573,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.030303030303030304,0.0,0.05405405405405406,0.0,0.0,0.0,0.08353221957040573,0.948101211259106,low
UEFA Euro,2024,3930178,2024-06-24,5474,Ivan Perišić,785,Croatia,Left Wing,23,0,0,0.0,6,2,0.3333333333333333,3,4,0,3,0,7,0,0,0,1,1,0,0,75.8913043478261,11.030434782608694,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.12121212121212122,0.0,0.1891891891891892,0.0,0.0,0.0,0.05250596658711217,2.078322341480236,low
UEFA Euro,2024,3930178,2024-06-24,10992,Gianluca Scamacca,914,Italy,Left Center Forward,38,1,0,0.013674787,9,6,0.6666666666666666,2,0,0,10,0,1,0,0,0,0,0,0,0,72.7578947368421,32.705263157894734,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.013674787,0.007014868114051891,0.1111111111111111,0.0,0.0,0.03508771929824561,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0883054892601432,1.7724951420799997,low
UEFA Euro,2024,3930178,2024-06-24,28914,Lovro Majer,785,Croatia,Right Center Midfield,41,0,0,0.0,9,9,1.0,2,0,0,10,2,5,0,0,0,0,1,1,0,85.4780487804878,25.7780487804878,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.08695652173913043,0.13513513513513514,0.0,0.0,0.0,0.0954653937947494,1.7222050425711752,low
UEFA Euro,2024,3930178,2024-06-24,38909,Nicolò Fagioli,914,Italy,Center Defensive Midfield,42,0,0,0.0,12,11,0.9166666666666666,3,2,0,12,0,4,0,0,0,0,0,0,0,55.3047619047619,50.35714285714285,Croatia,Italy,Group Stage,Croatia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.06060606060606061,0.0,0.10810810810810811,0.0,0.0,0.0,0.09785202863961814,1.3698866330445278,low
UEFA Euro,2024,3930178,2024-06-24,8792,Mattia Zaccagni,914,Italy,Left Wing Back,19,1,1,0.11067648,3,2,0.6666666666666666,0,0,0,4,0,2,0,0,1,0,0,1,1,60.98947368421054,11.178947368421051,Croatia,Italy,Group Stage,Croatia,0,0.0,1.0,0.11067648,0.056774625486122866,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,0.05405405405405406,0.125,0.0,1.0,0.04295942720763723,14.800747018534453,low
UEFA Euro,2024,3930178,2024-06-24,29163,Josip Juranović,785,Croatia,Right Center Midfield,17,0,0,0.0,5,3,0.6,1,0,0,3,3,1,0,0,0,0,0,0,0,73.00588235294117,50.36470588235293,Croatia,Italy,Group Stage,Italy,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017543859649122806,0.0,0.13043478260869565,0.02702702702702703,0.0,0.0,0.0,0.03818615751789976,1.3540519924959282,low
UEFA Euro,2024,3930160,2024-06-15,5463,Luka Modrić,785,Croatia,Right Center Midfield,139,0,0,0.0,41,36,0.8780487804878049,18,6,0,30,1,21,0,0,0,0,2,0,0,61.365693430656925,52.959124087591235,Spain,Croatia,Group Stage,Spain,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.18181818181818182,0.043478260869565216,0.5675675675675675,0.0,0.0,0.0,0.32935560859188545,7.252649570727374,low
UEFA Euro,2024,3930160,2024-06-15,37148,Josip Šutalo,785,Croatia,Right Center Back,226,0,0,0.0,70,66,0.9428571428571428,14,1,0,63,3,7,2,1,2,1,4,2,2,36.522123893805336,55.73141592920352,Spain,Croatia,Group Stage,Spain,0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.24561403508771928,0.030303030303030304,0.13043478260869565,0.1891891891891892,0.25,0.5,1.0,0.5369928400954654,11.597079709207856,low
UEFA Euro,2024,3930160,2024-06-15,8654,Ante Budimir,785,Croatia,Center Forward,66,2,0,0.25490514200000003,4,1,0.25,3,2,0,2,0,22,6,0,1,0,3,0,0,75.331746031746,41.52063492063492,Spain,Croatia,Group Stage,Spain,0,0.0,0.0,0.12745257100000001,0.1307607901112953,0.2222222222222222,0.0,0.0,0.05263157894736842,0.06060606060606061,0.0,0.5945945945945946,0.125,0.0,0.0,0.15513126491646778,9.793561040481565,low
UEFA Euro,2024,3930160,2024-06-15,5721,Daniel Carvajal Ramos,772,Spain,Right Back,169,1,1,0.30100337,56,50,0.8928571428571429,10,4,0,41,1,9,4,0,1,2,4,0,0,52.745238095238044,66.55059523809524,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.30100337,0.15440817779722368,0.1111111111111111,0.5,0.0,0.17543859649122806,0.12121212121212122,0.043478260869565216,0.24324324324324326,0.125,0.0,0.0,0.4009546539379475,16.895804430187326,low
UEFA Euro,2024,3930160,2024-06-15,3477,Álvaro Borja Morata Martín,772,Spain,Center Forward,89,3,1,0.68937702,12,6,0.5,1,2,0,9,2,29,2,1,0,1,1,0,0,83.21590909090908,34.9284090909091,Spain,Croatia,Group Stage,Croatia,1,0.5,0.0,0.22979234,0.3536354077148048,0.3333333333333333,0.5,0.0,0.017543859649122806,0.06060606060606061,0.08695652173913043,0.7837837837837838,0.0,0.5,0.0,0.2100238663484487,26.76725851855695,medium
UEFA Euro,2024,3930160,2024-06-15,8773,Marin Pongracic,785,Croatia,Left Center Back,194,0,0,0.0,61,53,0.8688524590163934,20,1,0,47,4,14,6,1,1,3,3,0,0,34.06494845360824,30.20360824742269,Spain,Croatia,Group Stage,Spain,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3508771929824561,0.030303030303030304,0.17391304347826086,0.3783783783783784,0.125,0.16666666666666666,0.0,0.4606205250596659,8.110149987724359,low
UEFA Euro,2024,3930160,2024-06-15,30486,Pedro González López,772,Spain,Center Attacking Midfield,106,0,0,0.0,17,17,1.0,3,2,2,18,1,25,1,1,0,0,2,0,0,72.0862745098039,41.624509803921555,Spain,Croatia,Group Stage,Croatia,1,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.05263157894736842,0.06060606060606061,0.043478260869565216,0.6756756756756757,0.0,1.0,0.0,0.25059665871121717,11.412693414981744,low
UEFA Euro,2024,3930160,2024-06-15,22128,Robin Aime Robert Le Normand,772,Spain,Right Center Back,156,1,0,0.108392105,53,43,0.8113207547169812,21,5,0,41,6,5,2,0,1,2,0,0,0,41.87435897435898,51.52243589743588,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.108392105,0.05560279082807392,0.1111111111111111,0.0,0.0,0.3684210526315789,0.15151515151515152,0.2608695652173913,0.13513513513513514,0.125,0.0,0.0,0.36992840095465396,10.205599363119312,low
UEFA Euro,2024,3930160,2024-06-15,68574,Nicholas Williams Arthuer,772,Spain,Left Wing,102,0,0,0.0,17,12,0.7058823529411765,2,0,1,19,2,19,0,0,0,0,1,5,2,79.93366336633667,16.566336633663372,Spain,Croatia,Group Stage,Croatia,1,0.0,0.4,0.0,0.0,0.0,0.0,0.14285714285714285,0.03508771929824561,0.0,0.08695652173913043,0.5135135135135135,0.0,0.0,0.4,0.24105011933174225,6.642668363034495,low
UEFA Euro,2024,3930160,2024-06-15,49337,Josip Stanišić,785,Croatia,Right Back,192,1,0,0.22294979,60,49,0.8166666666666667,18,4,1,42,2,17,9,3,1,2,4,1,1,58.59531250000001,71.80312500000002,Spain,Croatia,Group Stage,Spain,0,0.3333333333333333,1.0,0.22294979,0.11436839000896797,0.1111111111111111,0.0,0.14285714285714285,0.3157894736842105,0.12121212121212122,0.08695652173913043,0.4594594594594595,0.125,0.3333333333333333,1.0,0.45584725536992843,17.989130437353126,low
UEFA Euro,2024,3930160,2024-06-15,5202,José Ignacio Fernández Iglesias,772,Spain,Left Center Back,163,0,0,0.0,57,54,0.9473684210526315,17,5,1,44,9,3,2,1,1,4,0,1,1,44.77423312883437,25.353374233128832,Spain,Croatia,Group Stage,Croatia,1,0.5,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2982456140350877,0.15151515151515152,0.391304347826087,0.08108108108108109,0.125,0.5,1.0,0.38663484486873506,15.204443514512164,low
UEFA Euro,2024,3930160,2024-06-15,11748,Unai Simón Mendibil,772,Spain,Goalkeeper,122,0,0,0.0,44,29,0.6590909090909091,27,5,0,26,0,0,0,0,0,0,0,0,0,11.75454545454546,39.375206611570235,Spain,Croatia,Group Stage,Croatia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.28878281622911695,5.494417862838915,low
UEFA Euro,2024,3930160,2024-06-15,6655,Fabián Ruiz Peña,772,Spain,Left Defensive Midfield,195,1,1,0.056130085,54,48,0.8888888888888888,14,7,0,48,4,22,1,1,0,0,1,2,1,58.94,37.49128205128205,Spain,Croatia,Group Stage,Croatia,1,1.0,0.5,0.056130085,0.028793511994411488,0.1111111111111111,0.5,0.0,0.24561403508771928,0.21212121212121213,0.17391304347826086,0.5945945945945946,0.0,1.0,0.5,0.4630071599045346,23.211972643253713,low
